Study area,Site,Date deployed,Date retrieved,Collector Number,Collector Size (m2),Condition on retrieval,Species,"Size CL, CW or TL",Sex,Claws,Notes
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1290,0.56,OK,Homarus americanus,9.8,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1290,0.56,OK,Homarus americanus,9.8,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1290,0.56,OK,Homarus americanus,8.8,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1291,0.56,OK,Homarus americanus,13.3,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1291,0.56,OK,Homarus americanus,10.1,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,24.6,M,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,25.8,M,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,19.8,M,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,15.6,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,10,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,11.9,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,10.1,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,7.2,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,10.4,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,10.6,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,8.6,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,8.7,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,6.8,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1292,0.56,OK,Homarus americanus,18.6,M,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1294,0.56,OK,Homarus americanus,21,M,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1294,0.56,OK,Homarus americanus,26,F,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1294,0.56,OK,Homarus americanus,9,,,
"Gulf St. Lawrence, PEI
",Alberton,19-07-08,19-10-07,1295,0.56,OK,Homarus americanus,11.1,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1296,0.56,OK,Homarus americanus,9.4,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1296,0.56,OK,Homarus americanus,45.5,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1297,0.56,OK,Homarus americanus,11.1,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1297,0.56,OK,Homarus americanus,45.5,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1298,0.56,OK,Homarus americanus,35.6,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1299,0.56,OK,Homarus americanus,43.3,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1299,0.56,OK,Homarus americanus,9.5,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1300,0.56,OK,,,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1301,0.56,OK,Homarus americanus,34.7,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1301,0.56,OK,Homarus americanus,21.4,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1302,0.56,OK,Homarus americanus,19.8,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1302,0.56,OK,Homarus americanus,47.9,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1302,0.56,OK,Homarus americanus,8.9,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1303,0.56,OK,Homarus americanus,25,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1303,0.56,OK,Homarus americanus,10.6,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1304,0.56,OK,Homarus americanus,27.1,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1304,0.56,OK,Homarus americanus,42.7,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1304,0.56,OK,Homarus americanus,45.9,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1305,0.56,OK,Homarus americanus,27.3,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1305,0.56,OK,Homarus americanus,37.7,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1305,0.56,OK,Homarus americanus,13,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1305,0.56,OK,Homarus americanus,11.8,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1306,0.56,OK,Homarus americanus,11,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1306,0.56,OK,Homarus americanus,10.4,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1306,0.56,OK,Homarus americanus,36.6,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1306,0.56,OK,Homarus americanus,22.4,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1306,0.56,OK,Homarus americanus,43.7,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1307,0.56,OK,Homarus americanus,45.1,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1308,0.56,OK,Homarus americanus,28.9,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1308,0.56,OK,Homarus americanus,40,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1309,0.56,OK,Homarus americanus,17.8,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1310,0.56,OK,Homarus americanus,26.5,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1311,0.56,OK,Homarus americanus,46.4,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1311,0.56,OK,Homarus americanus,22.4,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1311,0.56,OK,Homarus americanus,39.9,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1311,0.56,OK,Homarus americanus,26.2,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1312,0.56,OK,Homarus americanus,49.5,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1312,0.56,OK,Homarus americanus,31.5,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1312,0.56,OK,Homarus americanus,8.1,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1312,0.56,OK,Homarus americanus,11.3,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1313,0.56,OK,Homarus americanus,44.2,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1314,0.56,OK,Homarus americanus,29.9,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1315,0.56,OK,Homarus americanus,41.1,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1315,0.56,OK,Homarus americanus,9.1,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1316,0.56,OK,Homarus americanus,39.3,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1317,0.56,OK,Homarus americanus,10.9,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1317,0.56,OK,Homarus americanus,48.6,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1318,0.56,OK,Homarus americanus,46.7,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1318,0.56,OK,Homarus americanus,19.4,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1318,0.56,OK,Homarus americanus,11.4,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1319,0.56,OK,Homarus americanus,46.2,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1320,0.56,OK,Homarus americanus,10.4,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1320,0.56,OK,Homarus americanus,36.6,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1320,0.56,OK,Homarus americanus,26.1,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1321,0.56,OK,Homarus americanus,27.6,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1321,0.56,OK,Homarus americanus,28.5,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1322,0.56,OK,Homarus americanus,40.6,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1323,0.56,OK,Homarus americanus,24.3,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1323,0.56,OK,Homarus americanus,40.9,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1324,0.56,OK,Homarus americanus,36.4,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1324,0.56,OK,Homarus americanus,11.3,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1325,0.56,OK,Homarus americanus,11.5,,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1325,0.56,OK,Homarus americanus,38.6,F,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1325,0.56,OK,Homarus americanus,22,M,,
Central Northumberland,Cape Egemont,19-07-09,19-10-15,1325,0.56,OK,Homarus americanus,23.2,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1356,0.56,OK,Homarus americanus,36.3,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1356,0.56,OK,Homarus americanus,21.2,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1356,0.56,OK,Homarus americanus,26.1,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1356,0.56,OK,Homarus americanus,27.4,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1356,0.56,OK,Homarus americanus,13.1,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1356,0.56,OK,Homarus americanus,16.1,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1356,0.56,OK,Homarus americanus,16.6,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1356,0.56,OK,Homarus americanus,12,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1356,0.56,OK,Homarus americanus,14.2,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1357,0.56,OK,Homarus americanus,9.1,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1357,0.56,OK,Homarus americanus,15,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1357,0.56,OK,Homarus americanus,15.1,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1357,0.56,OK,Homarus americanus,18.4,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1357,0.56,OK,Homarus americanus,9.3,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1357,0.56,OK,Homarus americanus,16.9,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1357,0.56,OK,Homarus americanus,25.1,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1357,0.56,OK,Homarus americanus,15.6,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1357,0.56,OK,Homarus americanus,23.1,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1357,0.56,OK,Homarus americanus,7.9,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1358,0.56,OK,Homarus americanus,36.5,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1358,0.56,OK,Homarus americanus,21.8,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1358,0.56,OK,Homarus americanus,16.4,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1358,0.56,OK,Homarus americanus,19.9,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1358,0.56,OK,Homarus americanus,19.2,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1358,0.56,OK,Homarus americanus,15.4,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1358,0.56,OK,Homarus americanus,15.5,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1358,0.56,OK,Homarus americanus,11.3,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1358,0.56,OK,Homarus americanus,23.7,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1359,0.56,Lost,,,,,not recovered
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1360,0.56,OK,Homarus americanus,30,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1360,0.56,OK,Homarus americanus,17.7,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1360,0.56,OK,Homarus americanus,18.3,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1360,0.56,OK,Homarus americanus,11.4,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1360,0.56,OK,Homarus americanus,16,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1360,0.56,OK,Homarus americanus,8.8,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1360,0.56,OK,Homarus americanus,15.3,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1361,0.56,OK,Homarus americanus,24.6,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1361,0.56,OK,Homarus americanus,15.5,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1361,0.56,OK,Homarus americanus,16.4,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1361,0.56,OK,Homarus americanus,28.8,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1362,0.56,Lost,,,,,not recovered
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1363,0.56,Lost,,,,,not recovered
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,18.1,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,26.8,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,15,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,14.8,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,11.4,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,37.7,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,30.5,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,17.6,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,9.9,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,9.8,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,21.7,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,9.5,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,12.8,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1364,0.56,OK,Homarus americanus,8.5,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1365,0.56,OK,Homarus americanus,30.8,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1365,0.56,OK,Homarus americanus,38.2,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1365,0.56,OK,Homarus americanus,21,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1365,0.56,OK,Homarus americanus,20.4,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1365,0.56,OK,Homarus americanus,10.1,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1366,0.56,OK,Homarus americanus,17.5,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1366,0.56,OK,Homarus americanus,16.2,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1367,0.56,OK,Homarus americanus,31.4,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1367,0.56,OK,Homarus americanus,13.1,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1367,0.56,OK,Homarus americanus,8.5,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1367,0.56,OK,Homarus americanus,8.7,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1367,0.56,OK,Homarus americanus,19.1,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1368,0.56,OK,Homarus americanus,37.3,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1368,0.56,OK,Homarus americanus,18.8,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1368,0.56,OK,Homarus americanus,14.1,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1368,0.56,OK,Homarus americanus,21.5,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1369,0.56,OK,Homarus americanus,28.4,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1369,0.56,OK,Homarus americanus,34.5,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1369,0.56,OK,Homarus americanus,22.3,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1369,0.56,OK,Homarus americanus,14.2,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1369,0.56,OK,Homarus americanus,15.1,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1369,0.56,OK,Homarus americanus,16.5,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1370,0.56,OK,Homarus americanus,14.4,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1370,0.56,OK,Homarus americanus,28.6,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1370,0.56,OK,Homarus americanus,28.1,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1370,0.56,OK,Homarus americanus,15.1,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1371,0.56,Lost,,,,,not recovered
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1372,0.56,OK,Homarus americanus,8.6,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1373,0.56,Damaged,,,,,Data was not collected
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,38.3,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,29,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,19.4,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,14.7,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,14.6,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,8.9,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,9.4,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,8.6,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,14.5,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,10.8,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,16.7,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,24.5,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1374,0.56,OK,Homarus americanus,8.9,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1375,0.56,OK,Homarus americanus,41.1,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1375,0.56,OK,Homarus americanus,39.2,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1375,0.56,OK,Homarus americanus,26.7,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1375,0.56,OK,Homarus americanus,14.5,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1375,0.56,OK,Homarus americanus,16.3,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1375,0.56,OK,Homarus americanus,14.6,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1375,0.56,OK,Homarus americanus,20.8,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1375,0.56,OK,Homarus americanus,23.1,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1375,0.56,OK,Homarus americanus,32.7,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1376,0.56,OK,Homarus americanus,12.8,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1376,0.56,OK,Homarus americanus,17.4,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1376,0.56,OK,Homarus americanus,20.8,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1376,0.56,OK,Homarus americanus,19.5,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1376,0.56,OK,Homarus americanus,12.4,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1376,0.56,OK,Homarus americanus,10.3,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1376,0.56,OK,Homarus americanus,28.5,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1377,0.56,OK,Homarus americanus,22.3,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1377,0.56,OK,Homarus americanus,8.9,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1377,0.56,OK,Homarus americanus,19.4,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1377,0.56,OK,Homarus americanus,18,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1378,0.56,OK,Homarus americanus,19.6,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1378,0.56,OK,Homarus americanus,17,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1378,0.56,OK,Homarus americanus,32.8,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1378,0.56,OK,Homarus americanus,15,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1378,0.56,OK,Homarus americanus,13.1,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1378,0.56,OK,Homarus americanus,9.8,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1378,0.56,OK,Homarus americanus,20.4,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1378,0.56,OK,Homarus americanus,10.3,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1378,0.56,OK,Homarus americanus,7.9,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1379,0.56,Lost,,,,,not recovered
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1380,0.56,Lost,,,,,not recovered
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1381,0.56,OK,,,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1382,0.56,Lost,,,,,not recovered
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1383,0.56,Lost,,,,,not recovered
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1384,0.56,Damaged,,,,,Data was not collected
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1385,0.56,OK,Homarus americanus,39.1,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1385,0.56,OK,Homarus americanus,25.2,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1385,0.56,OK,Homarus americanus,22.5,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1385,0.56,OK,Homarus americanus,30.5,M,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1385,0.56,OK,Homarus americanus,31.4,F,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1385,0.56,OK,Homarus americanus,14.8,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1385,0.56,OK,Homarus americanus,13.7,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1385,0.56,OK,Homarus americanus,11,,,
"Gulf St. Lawrence, PEI
",Covehead,19-07-11,19-10-22,1385,0.56,OK,Homarus americanus,7.5,,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1236,0.56,OK,,,,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1237,0.56,OK,Homarus americanus,30.9,M,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1237,0.56,OK,Homarus americanus,15.4,,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1238,0.56,OK,,,,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1239,0.56,OK,Homarus americanus,39.8,M,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1240,0.56,OK,Homarus americanus,24.1,M,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1240,0.56,OK,Homarus americanus,22.7,M,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1240,0.56,OK,Homarus americanus,12.4,,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1241,0.56,OK,Homarus americanus,18,,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1241,0.56,OK,Homarus americanus,24.3,F,,
"Northeast PEI
",Fortune,19-07-05,19-09-25,1241,0.56,OK,Homarus americanus,17.8,,,
